COUNTRY,Country,Year,Field,Female,Male,Total,Ratio,Difference,STEM_Status
COL,Colombia,2013,Health and welfare,9.582,4.497,7.3,0.4693174702567313,-5.085000000000001,STEM
COL,Colombia,2013,Information and Communication Technologies (ICTs),2.976,8.354,5.39,2.807123655913978,5.377999999999999,STEM
COL,Colombia,2013,"Natural sciences, mathematics and statistics",1.349,1.4,1.372,1.0378057820607858,0.050999999999999934,STEM
COL,Colombia,2013,Services,3.004,7.368,4.963,2.452729693741678,4.364000000000001,Non-STEM
COL,Colombia,2013,"Social sciences, journalism and information",7.492,4.431,6.118,0.5914308595835558,-3.061,Non-STEM
COL,Colombia,2014,"Agriculture, forestry, fisheries and veterinary",1.548,2.773,2.09,1.791343669250646,1.225,STEM
COL,Colombia,2014,Arts and humanities,3.692,4.41,4.01,1.194474539544962,0.718,Non-STEM
COL,Colombia,2014,"Business, administration and law",50.415,38.813,45.28,0.7698700783496976,-11.601999999999997,Non-STEM
COL,Colombia,2014,Education,10.384,6.335,8.592,0.610073189522342,-4.049,Non-STEM
COL,Colombia,2014,"Engineering, manufacturing and construction",9.913,24.584,16.406,2.479975789367497,14.671,STEM
COL,Colombia,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
COL,Colombia,2014,Health and welfare,9.585,4.432,7.304,0.46238914971309336,-5.1530000000000005,STEM
COL,Colombia,2014,Information and Communication Technologies (ICTs),3.023,8.446,5.423,2.793913331128018,5.423,STEM
COL,Colombia,2014,"Natural sciences, mathematics and statistics",1.355,1.575,1.452,1.1623616236162362,0.21999999999999997,STEM
COL,Colombia,2014,Services,2.549,4.298,3.323,1.6861514319340918,1.749,Non-STEM
COL,Colombia,2014,"Social sciences, journalism and information",7.537,4.334,6.119,0.5750298527265489,-3.2030000000000003,Non-STEM
COL,Colombia,2015,"Agriculture, forestry, fisheries and veterinary",1.263,2.168,1.668,1.7165479018210612,0.9050000000000002,STEM
COL,Colombia,2015,Arts and humanities,3.816,4.515,4.129,1.1831761006289307,0.6989999999999998,Non-STEM
COL,Colombia,2015,"Business, administration and law",50.887,38.477,45.323,0.7561263190991805,-12.410000000000004,Non-STEM
COL,Colombia,2015,Education,10.313,6.285,8.507,0.6094249975758751,-4.0280000000000005,Non-STEM
COL,Colombia,2015,"Engineering, manufacturing and construction",9.62,23.902,16.023,2.484615384615385,14.282000000000002,STEM
COL,Colombia,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
COL,Colombia,2015,Health and welfare,8.976,4.286,6.874,0.4774955436720142,-4.690000000000001,STEM
COL,Colombia,2015,Information and Communication Technologies (ICTs),2.692,8.557,5.322,3.178677563150074,5.865,STEM
COL,Colombia,2015,"Natural sciences, mathematics and statistics",1.317,1.404,1.356,1.0660592255125285,0.08699999999999997,STEM
COL,Colombia,2015,Services,2.897,5.608,4.112,1.9357956506731102,2.711,Non-STEM
COL,Colombia,2015,"Social sciences, journalism and information",8.219,4.798,6.685,0.583769315001825,-3.4209999999999994,Non-STEM
COL,Colombia,2016,"Agriculture, forestry, fisheries and veterinary",1.152,2.06,1.549,1.7881944444444446,0.9080000000000001,STEM
COL,Colombia,2016,Arts and humanities,3.559,4.321,3.892,1.2141050856982296,0.7619999999999996,Non-STEM
COL,Colombia,2016,"Business, administration and law",51.387,38.898,45.927,0.7569618775176602,-12.488999999999997,Non-STEM
COL,Colombia,2016,Education,9.903,5.992,8.193,0.6050691709582955,-3.9110000000000005,Non-STEM
COL,Colombia,2016,"Engineering, manufacturing and construction",10.184,25.155,16.729,2.4700510604870387,14.971000000000002,STEM
COL,Colombia,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
COL,Colombia,2016,Health and welfare,8.785,4.164,6.765,0.47398975526465564,-4.621,STEM
COL,Colombia,2016,Information and Communication Technologies (ICTs),2.633,9.175,5.493,3.4846183061146982,6.542000000000001,STEM
COL,Colombia,2016,"Natural sciences, mathematics and statistics",1.41,1.427,1.417,1.0120567375886527,0.017000000000000126,STEM
COL,Colombia,2016,Services,2.794,4.152,3.388,1.4860415175375805,1.358,Non-STEM
COL,Colombia,2016,"Social sciences, journalism and information",8.192,4.655,6.646,0.5682373046875,-3.537,Non-STEM
COL,Colombia,2017,"Agriculture, forestry, fisheries and veterinary",1.209,2.017,1.565,1.6683209263854424,0.8079999999999998,STEM
COL,Colombia,2017,Arts and humanities,3.329,4.063,3.653,1.220486632622409,0.7339999999999995,Non-STEM
COL,Colombia,2017,"Business, administration and law",52.222,38.469,46.155,0.7366435601853625,-13.753,Non-STEM
COL,Colombia,2017,Education,9.63,5.822,7.951,0.6045690550363447,-3.8080000000000007,Non-STEM
COL,Colombia,2017,"Engineering, manufacturing and construction",10.845,25.365,17.25,2.3388658367911477,14.519999999999998,STEM
COL,Colombia,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
COL,Colombia,2017,Health and welfare,8.296,4.075,6.434,0.49120057859209265,-4.220999999999999,STEM
COL,Colombia,2017,Information and Communication Technologies (ICTs),2.239,8.484,4.994,3.789191603394373,6.245,STEM
COL,Colombia,2017,"Natural sciences, mathematics and statistics",1.339,1.525,1.421,1.1389096340552651,0.18599999999999994,STEM
COL,Colombia,2017,Services,2.411,5.485,3.767,2.274989630858565,3.0740000000000003,Non-STEM
COL,Colombia,2017,"Social sciences, journalism and information",8.48,4.695,6.81,0.5536556603773585,-3.785,Non-STEM
COL,Colombia,2018,"Agriculture, forestry, fisheries and veterinary",1.242,1.969,1.561,1.5853462157809985,0.7270000000000001,STEM
COL,Colombia,2018,Arts and humanities,3.294,4.115,3.654,1.2492410443230115,0.8210000000000002,Non-STEM
COL,Colombia,2018,"Business, administration and law",51.322,39.113,45.968,0.762109816452983,-12.209000000000003,Non-STEM
COL,Colombia,2018,Education,10.257,6.007,8.393,0.5856488251925515,-4.25,Non-STEM
COL,Colombia,2018,"Engineering, manufacturing and construction",10.426,25.241,16.922,2.4209668137348936,14.815,STEM
COL,Colombia,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
COL,Colombia,2018,Health and welfare,8.225,4.085,6.409,0.4966565349544073,-4.14,STEM
COL,Colombia,2018,Information and Communication Technologies (ICTs),2.002,8.437,4.823,4.214285714285714,6.435,STEM
COL,Colombia,2018,"Natural sciences, mathematics and statistics",1.333,1.444,1.382,1.0832708177044261,0.11099999999999999,STEM
COL,Colombia,2018,Services,2.763,4.725,3.623,1.7100977198697067,1.9619999999999997,Non-STEM
COL,Colombia,2018,"Social sciences, journalism and information",9.137,4.865,7.264,0.5324504760862427,-4.272,Non-STEM
COL,Colombia,2019,"Agriculture, forestry, fisheries and veterinary",1.66,2.49,2.025,1.5000000000000002,0.8300000000000003,STEM
COL,Colombia,2019,Arts and humanities,2.968,3.78,3.325,1.2735849056603774,0.8119999999999998,Non-STEM
COL,Colombia,2019,"Business, administration and law",46.755,36.0,42.023,0.7699711260827719,-10.755000000000003,Non-STEM
COL,Colombia,2019,Education,10.133,6.482,8.526,0.6396920951347085,-3.650999999999999,Non-STEM
COL,Colombia,2019,"Engineering, manufacturing and construction",11.661,28.554,19.094,2.4486750707486493,16.893,STEM
COL,Colombia,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
COL,Colombia,2019,Health and welfare,7.4,4.03,5.917,0.5445945945945946,-3.37,STEM
COL,Colombia,2019,Information and Communication Technologies (ICTs),1.398,5.939,3.396,4.248211731044349,4.541,STEM
COL,Colombia,2019,"Natural sciences, mathematics and statistics",2.199,2.063,2.139,0.9381537062301047,-0.13599999999999968,STEM
COL,Colombia,2019,Services,3.82,4.937,4.311,1.292408376963351,1.1170000000000004,Non-STEM
COL,Colombia,2019,"Social sciences, journalism and information",12.006,5.725,9.242,0.4768449108778943,-6.281000000000001,Non-STEM
CRI,Costa Rica,2013,"Agriculture, forestry, fisheries and veterinary",0.911,2.077,1.34,2.279912184412733,1.166,STEM
CRI,Costa Rica,2013,Arts and humanities,2.461,3.35,2.788,1.3612352702153596,0.8890000000000002,Non-STEM
CRI,Costa Rica,2013,Education,27.634,16.463,23.526,0.5957516103350945,-11.171,Non-STEM
CRI,Costa Rica,2013,"Engineering, manufacturing and construction",3.519,11.541,6.469,3.279624893435635,8.022,STEM
CRI,Costa Rica,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CRI,Costa Rica,2013,Health and welfare,18.391,9.481,15.114,0.5155238975585885,-8.909999999999998,STEM
CRI,Costa Rica,2013,"Natural sciences, mathematics and statistics",3.526,12.016,6.649,3.4078275666477595,8.49,STEM
CRI,Costa Rica,2013,Services,2.164,2.511,2.292,1.1603512014787432,0.347,Non-STEM
CRI,Costa Rica,2013,"Social sciences, journalism and information",41.393,42.56,41.823,1.028193172758679,1.1670000000000016,Non-STEM
CRI,Costa Rica,2014,"Agriculture, forestry, fisheries and veterinary",0.722,1.555,1.031,2.1537396121883656,0.833,STEM
CRI,Costa Rica,2014,Arts and humanities,2.251,2.709,2.421,1.2034651266103955,0.4580000000000002,Non-STEM
CRI,Costa Rica,2014,"Business, administration and law",34.046,37.48,35.32,1.1008635375668212,3.4339999999999975,Non-STEM
CRI,Costa Rica,2014,Education,27.153,16.169,23.08,0.5954774794681987,-10.983999999999998,Non-STEM
CRI,Costa Rica,2014,"Engineering, manufacturing and construction",3.832,12.707,7.122,3.316022964509395,8.875,STEM
CRI,Costa Rica,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CRI,Costa Rica,2014,Health and welfare,19.33,9.781,15.789,0.5060010346611485,-9.548999999999998,STEM
CRI,Costa Rica,2014,Information and Communication Technologies (ICTs),1.919,10.133,4.964,5.280354351224595,8.213999999999999,STEM
CRI,Costa Rica,2014,"Natural sciences, mathematics and statistics",0.658,1.019,0.792,1.5486322188449846,0.3609999999999999,STEM
CRI,Costa Rica,2014,Services,2.666,3.544,2.992,1.329332333083271,0.8780000000000001,Non-STEM
CRI,Costa Rica,2014,"Social sciences, journalism and information",7.424,4.904,6.489,0.6605603448275862,-2.5200000000000005,Non-STEM
CRI,Costa Rica,2015,"Agriculture, forestry, fisheries and veterinary",0.424,1.195,0.709,2.8183962264150946,0.7710000000000001,STEM
CRI,Costa Rica,2015,Arts and humanities,2.536,3.383,2.85,1.3339905362776026,0.847,Non-STEM
CRI,Costa Rica,2015,"Business, administration and law",38.258,40.629,39.136,1.0619739662292853,2.370999999999995,Non-STEM
CRI,Costa Rica,2015,Education,25.582,15.465,21.835,0.6045266202798842,-10.117,Non-STEM
CRI,Costa Rica,2015,"Engineering, manufacturing and construction",4.395,11.713,7.106,2.6650739476678043,7.318,STEM
CRI,Costa Rica,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CRI,Costa Rica,2015,Health and welfare,19.042,9.653,15.564,0.5069320449532612,-9.389000000000001,STEM
CRI,Costa Rica,2015,Information and Communication Technologies (ICTs),1.649,10.24,4.831,6.209824135839903,8.591000000000001,STEM
CRI,Costa Rica,2015,"Natural sciences, mathematics and statistics",1.097,2.222,1.514,2.0255241567912488,1.125,STEM
CRI,Costa Rica,2015,Services,1.616,1.407,1.539,0.8706683168316831,-0.20900000000000007,Non-STEM
CRI,Costa Rica,2015,"Social sciences, journalism and information",5.4,4.092,4.916,0.7577777777777777,-1.3080000000000007,Non-STEM
CRI,Costa Rica,2016,"Agriculture, forestry, fisheries and veterinary",0.878,1.679,1.181,1.9123006833712985,0.801,STEM
CRI,Costa Rica,2016,Arts and humanities,2.986,3.285,3.099,1.1001339584728733,0.29899999999999993,Non-STEM
CRI,Costa Rica,2016,"Business, administration and law",35.369,37.272,36.09,1.0538041788006447,1.9029999999999987,Non-STEM
CRI,Costa Rica,2016,Education,25.028,16.329,21.733,0.6524292792072879,-8.698999999999998,Non-STEM
CRI,Costa Rica,2016,"Engineering, manufacturing and construction",3.976,11.983,7.009,3.0138329979879277,8.007000000000001,STEM
CRI,Costa Rica,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CRI,Costa Rica,2016,Health and welfare,17.907,8.237,14.244,0.45998771430166974,-9.67,STEM
CRI,Costa Rica,2016,Information and Communication Technologies (ICTs),2.007,10.833,5.35,5.397608370702541,8.826,STEM
CRI,Costa Rica,2016,"Natural sciences, mathematics and statistics",1.766,2.49,2.04,1.4099660249150623,0.7240000000000002,STEM
CRI,Costa Rica,2016,Services,2.251,2.279,2.261,1.0124389160373168,0.028000000000000025,Non-STEM
CRI,Costa Rica,2016,"Social sciences, journalism and information",7.833,5.614,6.992,0.7167113494191242,-2.2190000000000003,Non-STEM
CRI,Costa Rica,2017,"Agriculture, forestry, fisheries and veterinary",0.962,2.116,1.421,2.1995841995841996,1.1540000000000001,STEM
CRI,Costa Rica,2017,Arts and humanities,2.975,3.367,3.176,1.131764705882353,0.3919999999999999,Non-STEM
CRI,Costa Rica,2017,"Business, administration and law",35.247,34.715,35.643,0.9849065168666837,-0.5319999999999965,Non-STEM
CRI,Costa Rica,2017,Education,24.347,15.603,21.407,0.6408592434386167,-8.744000000000002,Non-STEM
CRI,Costa Rica,2017,"Engineering, manufacturing and construction",4.658,13.194,7.43,2.832546157148991,8.536000000000001,STEM
CRI,Costa Rica,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CRI,Costa Rica,2017,Health and welfare,17.782,8.865,14.664,0.4985378472612755,-8.917,STEM
CRI,Costa Rica,2017,Information and Communication Technologies (ICTs),3.143,12.025,5.483,3.8259624562519887,8.882000000000001,STEM
CRI,Costa Rica,2017,"Natural sciences, mathematics and statistics",1.729,2.665,2.118,1.5413533834586466,0.9359999999999999,STEM
CRI,Costa Rica,2017,Services,2.494,2.502,2.539,1.003207698476343,0.007999999999999563,Non-STEM
CRI,Costa Rica,2017,"Social sciences, journalism and information",6.664,4.949,6.12,0.7426470588235294,-1.7149999999999999,Non-STEM
CRI,Costa Rica,2018,"Agriculture, forestry, fisheries and veterinary",0.805,1.885,1.207,2.341614906832298,1.08,STEM
CRI,Costa Rica,2018,Arts and humanities,2.905,3.368,3.077,1.1593803786574872,0.4630000000000001,Non-STEM
CRI,Costa Rica,2018,"Business, administration and law",37.124,35.922,36.676,0.9676220234888481,-1.2020000000000053,Non-STEM
CRI,Costa Rica,2018,Education,24.86,16.475,21.736,0.6627111826226871,-8.384999999999998,Non-STEM
CRI,Costa Rica,2018,"Engineering, manufacturing and construction",4.438,12.682,7.509,2.8575935105903563,8.244,STEM
CRI,Costa Rica,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CRI,Costa Rica,2018,Health and welfare,17.044,8.429,13.835,0.4945435343816006,-8.615,STEM
CRI,Costa Rica,2018,Information and Communication Technologies (ICTs),1.848,11.763,5.541,6.36525974025974,9.915,STEM
CRI,Costa Rica,2018,"Natural sciences, mathematics and statistics",2.279,2.711,2.44,1.1895568231680562,0.43199999999999994,STEM
CRI,Costa Rica,2018,Services,2.317,2.088,2.232,0.9011652999568407,-0.2290000000000001,Non-STEM
CRI,Costa Rica,2018,"Social sciences, journalism and information",6.379,4.677,5.745,0.7331870199090766,-1.702,Non-STEM
CRI,Costa Rica,2019,"Agriculture, forestry, fisheries and veterinary",0.931,1.88,1.285,2.0193340494092373,0.9489999999999998,STEM
CRI,Costa Rica,2019,Arts and humanities,2.57,3.236,2.819,1.2591439688715955,0.6660000000000004,Non-STEM
CRI,Costa Rica,2019,"Business, administration and law",35.931,34.858,35.531,0.970137207425343,-1.0730000000000004,Non-STEM
CRI,Costa Rica,2019,Education,27.565,17.786,23.913,0.6452385271177218,-9.779,Non-STEM
CRI,Costa Rica,2019,"Engineering, manufacturing and construction",5.044,13.92,8.359,2.7597145122918323,8.876000000000001,STEM
CRI,Costa Rica,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CRI,Costa Rica,2019,Health and welfare,15.921,7.794,12.886,0.4895421141888072,-8.126999999999999,STEM
CRI,Costa Rica,2019,Information and Communication Technologies (ICTs),1.892,11.772,5.581,6.221987315010571,9.88,STEM
CRI,Costa Rica,2019,"Natural sciences, mathematics and statistics",2.098,2.711,2.327,1.2921830314585319,0.613,STEM
CRI,Costa Rica,2019,Services,1.865,1.696,1.802,0.9093833780160858,-0.16900000000000004,Non-STEM
CRI,Costa Rica,2019,"Social sciences, journalism and information",6.181,4.346,5.496,0.7031224720918945,-1.835,Non-STEM
CZE,Czech Republic,2013,"Agriculture, forestry, fisheries and veterinary",3.74,4.131,3.888,1.1045454545454545,0.391,STEM
CZE,Czech Republic,2013,Arts and humanities,9.709,6.465,8.479,0.6658770213204244,-3.2439999999999998,Non-STEM
CZE,Czech Republic,2013,"Business, administration and law",29.318,22.759,26.83,0.7762807831366396,-6.559000000000001,Non-STEM
CZE,Czech Republic,2013,Education,15.726,5.249,11.752,0.33377845606002793,-10.477,Non-STEM
CZE,Czech Republic,2013,"Engineering, manufacturing and construction",6.589,25.176,13.639,3.8209136439520406,18.586999999999996,STEM
CZE,Czech Republic,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CZE,Czech Republic,2013,Health and welfare,14.039,4.599,10.458,0.3275874350024931,-9.44,STEM
CZE,Czech Republic,2013,Information and Communication Technologies (ICTs),1.103,10.834,4.794,9.822302810516772,9.731,STEM
CZE,Czech Republic,2013,"Natural sciences, mathematics and statistics",5.556,6.323,5.847,1.1380489560835134,0.7670000000000003,STEM
CZE,Czech Republic,2013,Services,3.437,6.81,4.717,1.981379109688682,3.3729999999999998,Non-STEM
CZE,Czech Republic,2013,"Social sciences, journalism and information",10.783,7.655,9.596,0.7099137531299268,-3.1279999999999992,Non-STEM
CZE,Czech Republic,2014,"Agriculture, forestry, fisheries and veterinary",3.32,,3.45,,,STEM
CZE,Czech Republic,2014,Arts and humanities,9.645,,8.43,,,Non-STEM
CZE,Czech Republic,2014,"Business, administration and law",29.362,,26.993,,,Non-STEM
CZE,Czech Republic,2014,Education,15.416,,11.35,,,Non-STEM
CZE,Czech Republic,2014,"Engineering, manufacturing and construction",7.12,,14.4,,,STEM
CZE,Czech Republic,2014,Generic programmes and qualifications,0.0,,0.0,,,Non-STEM
CZE,Czech Republic,2014,Health and welfare,14.698,,10.964,,,STEM
CZE,Czech Republic,2014,Information and Communication Technologies (ICTs),1.235,,4.683,,,STEM
CZE,Czech Republic,2014,"Natural sciences, mathematics and statistics",5.378,,5.71,,,STEM
CZE,Czech Republic,2014,Services,3.937,,4.967,,,Non-STEM
CZE,Czech Republic,2014,"Social sciences, journalism and information",9.89,,9.052,,,Non-STEM
CZE,Czech Republic,2015,"Agriculture, forestry, fisheries and veterinary",3.359,3.179,3.289,0.9464126228044061,-0.18000000000000016,STEM
