"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility status","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2012","2012",6.517,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2013","2013",6.652,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2014","2014",6.532,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2015","2015",6.464,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2016","2016",6.562,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2017","2017",6.569,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2018","2018",5.965,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2019","2019",5.792,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","9999","Latest available year",5.792,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2005","2005",8.092,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2010","2010",7.635,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2011","2011",7.979,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2012","2012",8.314,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2013","2013",8.183,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2014","2014",7.933,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2015","2015",7.575,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2016","2016",7.555,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2017","2017",6.854,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2018","2018",7.394,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","2019","2019",7.493,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F03","Social sciences, journalism and information","9999","Latest available year",7.493,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2005","2005",9.707,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2010","2010",9.058,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2011","2011",9.175,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2012","2012",9.519,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2013","2013",9.406,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2014","2014",9.178,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2015","2015",8.883,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2016","2016",8.856,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2017","2017",8.242,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2018","2018",8.966,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","2019","2019",9.16,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F03","Social sciences, journalism and information","9999","Latest available year",9.16,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2005","2005",6.115,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2010","2010",5.875,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2011","2011",6.436,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2012","2012",6.764,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2013","2013",6.612,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2014","2014",6.352,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2015","2015",5.909,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2016","2016",5.892,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2017","2017",5.068,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2018","2018",5.378,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","2019","2019",5.394,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F03","Social sciences, journalism and information","9999","Latest available year",5.394,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2005","2005",32.629,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2010","2010",35.02,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2011","2011",33.716,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2012","2012",33.486,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2013","2013",34.728,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2014","2014",33.963,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2015","2015",33.842,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2016","2016",33.266,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2017","2017",34.65,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2018","2018",34.323,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2019","2019",34.545,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","9999","Latest available year",34.545,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2005","2005",37.013,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2010","2010",38.824,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2011","2011",36.555,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2012","2012",36.019,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2013","2013",36.833,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2014","2014",36.226,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2015","2015",35.681,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2016","2016",34.95,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2017","2017",36.334,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2018","2018",36.187,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2019","2019",36.302,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","9999","Latest available year",36.302,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2005","2005",27.262,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2010","2010",30.316,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2011","2011",30.055,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2012","2012",30.23,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2013","2013",32.024,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2014","2014",31.09,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2015","2015",31.5,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2016","2016",31.113,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2017","2017",32.483,,
"FRA","France","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2018","2018",31.932,,
